lane	family	plane	corpus	mode	alias	iters	cwd	binary	expected_rc_policy	output_artifact	status_artifact	command	notes
xctrace-time-profiler-export-primary	xctrace-time-profiler-export-typed	typed	github_events	real_typed_track1	github_events	61414	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports/github_events__real_typed_track1.time-profile.xml	/tmp/skv12-p1/time_profile_export_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler/github_events__real_typed_track1.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports/github_events__real_typed_track1.time-profile.xml	Original product Time Profiler XML export; retained but superseded for self-time by product-v2.
xctrace-time-profiler-export-primary	xctrace-time-profiler-export-typed	typed	github_events	real_typed_track2	github_events	61414	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports/github_events__real_typed_track2.time-profile.xml	/tmp/skv12-p1/time_profile_export_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler/github_events__real_typed_track2.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports/github_events__real_typed_track2.time-profile.xml	Original product Time Profiler XML export; retained but superseded for self-time by product-v2.
xctrace-time-profiler-export-primary	xctrace-time-profiler-export-typed	typed	marine_ik	real_typed_track1	marine_ik	1341	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports/marine_ik__real_typed_track1.time-profile.xml	/tmp/skv12-p1/time_profile_export_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler/marine_ik__real_typed_track1.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports/marine_ik__real_typed_track1.time-profile.xml	Original product Time Profiler XML export; retained but superseded for self-time by product-v2.
xctrace-time-profiler-export-primary	xctrace-time-profiler-export-typed	typed	marine_ik	real_typed_track2	marine_ik	1341	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports/marine_ik__real_typed_track2.time-profile.xml	/tmp/skv12-p1/time_profile_export_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler/marine_ik__real_typed_track2.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports/marine_ik__real_typed_track2.time-profile.xml	Original product Time Profiler XML export; retained but superseded for self-time by product-v2.
xctrace-time-profiler-export-primary	xctrace-time-profiler-export-typed	typed	mesh	real_typed_track1	mesh	5528	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports/mesh__real_typed_track1.time-profile.xml	/tmp/skv12-p1/time_profile_export_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler/mesh__real_typed_track1.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports/mesh__real_typed_track1.time-profile.xml	Original product Time Profiler XML export; retained but superseded for self-time by product-v2.
xctrace-time-profiler-export-primary	xctrace-time-profiler-export-typed	typed	mesh	real_typed_track2	mesh	5528	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports/mesh__real_typed_track2.time-profile.xml	/tmp/skv12-p1/time_profile_export_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler/mesh__real_typed_track2.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports/mesh__real_typed_track2.time-profile.xml	Original product Time Profiler XML export; retained but superseded for self-time by product-v2.
xctrace-time-profiler-export-primary	xctrace-time-profiler-export-typed	typed	twitter	real_typed_track1	twitter	6334	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports/twitter__real_typed_track1.time-profile.xml	/tmp/skv12-p1/time_profile_export_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler/twitter__real_typed_track1.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports/twitter__real_typed_track1.time-profile.xml	Original product Time Profiler XML export; retained but superseded for self-time by product-v2.
xctrace-time-profiler-export-primary	xctrace-time-profiler-export-typed	typed	twitter	real_typed_track2	twitter	6334	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports/twitter__real_typed_track2.time-profile.xml	/tmp/skv12-p1/time_profile_export_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler/twitter__real_typed_track2.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports/twitter__real_typed_track2.time-profile.xml	Original product Time Profiler XML export; retained but superseded for self-time by product-v2.
xctrace-time-profiler-export-primary	xctrace-time-profiler-export-typed	typed	update_center	real_typed_track1	update-center	7503	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports/update_center__real_typed_track1.time-profile.xml	/tmp/skv12-p1/time_profile_export_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler/update_center__real_typed_track1.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports/update_center__real_typed_track1.time-profile.xml	Original product Time Profiler XML export; retained but superseded for self-time by product-v2.
xctrace-time-profiler-export-primary	xctrace-time-profiler-export-typed	typed	update_center	real_typed_track2	update-center	7503	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports/update_center__real_typed_track2.time-profile.xml	/tmp/skv12-p1/time_profile_export_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler/update_center__real_typed_track2.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports/update_center__real_typed_track2.time-profile.xml	Original product Time Profiler XML export; retained but superseded for self-time by product-v2.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	apache_builds	track1	apache_builds	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/apache_builds__track1.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/apache_builds__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 apache_builds track1	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	apache_builds	track1	apache_builds	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/apache_builds__track1.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/apache_builds__track1.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/apache_builds__track1.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	apache_builds	track2	apache_builds	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/apache_builds__track2.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/apache_builds__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 apache_builds track2	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	apache_builds	track2	apache_builds	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/apache_builds__track2.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/apache_builds__track2.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/apache_builds__track2.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	canada	track1	canada	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/canada__track1.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/canada__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 canada track1	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	canada	track1	canada	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/canada__track1.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/canada__track1.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/canada__track1.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	canada	track2	canada	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/canada__track2.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/canada__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 canada track2	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	canada	track2	canada	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/canada__track2.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/canada__track2.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/canada__track2.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	citm_catalog	track1	citm_catalog	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/citm_catalog__track1.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/citm_catalog__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 citm_catalog track1	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	citm_catalog	track1	citm_catalog	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/citm_catalog__track1.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/citm_catalog__track1.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/citm_catalog__track1.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	citm_catalog	track2	citm_catalog	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/citm_catalog__track2.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/citm_catalog__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 citm_catalog track2	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	citm_catalog	track2	citm_catalog	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/citm_catalog__track2.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/citm_catalog__track2.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/citm_catalog__track2.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	distinct_values	track1	distinct_values	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/distinct_values__track1.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/distinct_values__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 distinct_values track1	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	distinct_values	track1	distinct_values	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/distinct_values__track1.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/distinct_values__track1.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/distinct_values__track1.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	distinct_values	track2	distinct_values	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/distinct_values__track2.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/distinct_values__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 distinct_values track2	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	distinct_values	track2	distinct_values	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/distinct_values__track2.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/distinct_values__track2.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/distinct_values__track2.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	github_events	track1	github_events	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/github_events__track1.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/github_events__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 github_events track1	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	github_events	track1	github_events	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/github_events__track1.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/github_events__track1.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/github_events__track1.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	github_events	track2	github_events	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/github_events__track2.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/github_events__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 github_events track2	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	github_events	track2	github_events	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/github_events__track2.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/github_events__track2.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/github_events__track2.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	gsoc-2018	track1	gsoc-2018	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/gsoc-2018__track1.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/gsoc-2018__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 gsoc-2018 track1	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	gsoc-2018	track1	gsoc-2018	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/gsoc-2018__track1.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/gsoc-2018__track1.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/gsoc-2018__track1.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	gsoc-2018	track2	gsoc-2018	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/gsoc-2018__track2.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/gsoc-2018__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 gsoc-2018 track2	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	gsoc-2018	track2	gsoc-2018	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/gsoc-2018__track2.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/gsoc-2018__track2.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/gsoc-2018__track2.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	instruments	track1	instruments	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/instruments__track1.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/instruments__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 instruments track1	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	instruments	track1	instruments	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/instruments__track1.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/instruments__track1.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/instruments__track1.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	instruments	track2	instruments	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/instruments__track2.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/instruments__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 instruments track2	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	instruments	track2	instruments	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/instruments__track2.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/instruments__track2.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/instruments__track2.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	marine_ik	track1	marine_ik	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/marine_ik__track1.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/marine_ik__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 marine_ik track1	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
xctrace-time-profiler-product-v2-export	xctrace-time-profiler-v2-export-direct	direct	marine_ik	track1	marine_ik	20000	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 required	/tmp/skv12-p1/direct-xctrace/exports-v2/marine_ik__track1.time-profile.xml	/tmp/skv12-p1/product_time_profile_v2_status.tsv	xctrace export --input /tmp/skv12-p1/direct-xctrace/time-profiler-v2/marine_ik__track1.trace --xpath "/trace-toc/run[@number=\"1\"]/data/table[@schema=\"time-profile\"]" > /tmp/skv12-p1/direct-xctrace/exports-v2/marine_ik__track1.time-profile.xml	Product-v2 Time Profiler XML export; feeds the derived direct/typed self-time TSVs.
xctrace-time-profiler-product-v2	xctrace-time-profiler-v2-direct	direct	marine_ik	track2	marine_ik	20000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/time-profiler-v2/marine_ik__track2.trace	/tmp/skv12-p1/product_time_profile_v2_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "Time Profiler" --output /tmp/skv12-p1/direct-xctrace/time-profiler-v2/marine_ik__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 20000 marine_ik track2	Product self-time authority; 2s/20000-iteration recapture avoids shallow primary product traces.
