surface	corpus	rank	pct	samples	total	function	file	line	lib	profile
p1c_json_probes	unicode_basic	16	1.64	34	2071	<sonic_rs::reader::Read as sonic_rs::reader::Reader>::peek	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/reader.rs	205	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	17	1.64	34	2071	serde_json::de::from_trait::<serde_json::read::SliceRead, alloc::vec::Vec<f64>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	2503	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	18	1.64	34	2071	<sonic_rs::parser::Parser<sonic_rs::reader::Read>>::parse_string_raw	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/parser.rs		json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	19	1.59	33	2071	<runtime::generated_json::view::JsonArrayValues as core::iter::traits::iterator::Iterator>::next	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/view.rs	311	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	20	1.50	31	2071	core::ptr::write::<bbnf_bench::direct_struct::DigestFrame>	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/ptr/mod.rs	1921	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_escapes	1	8.90	185	2078	<alloc::vec::Vec<u32>>::as_slice	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	1840	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	2	8.28	172	2078	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	3	7.84	163	2078	<u32>::wrapping_add	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs		json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	4	5.05	105	2078	<core::ptr::non_null::NonNull<u8> as core::cmp::PartialEq>::eq	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/ptr/non_null.rs	1717	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	5	4.96	103	2078	<bbnf_bench::track2::json::Parser>::parse_value_at	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/track2/json.rs	55	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	6	4.38	91	2078	<serde_json::de::Deserializer<serde_json::read::SliceRead>>::parse_whitespace	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/lib.rs	412	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	7	4.33	90	2078	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	8	4.23	88	2078	parse_that_regex::skip_ascii_whitespace	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/parse-that-regex/src/lib.rs	121	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	9	2.65	55	2078	poll			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	10	2.65	55	2078	<serde_json::read::SliceRead>::skip_to_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	434	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	11	2.17	45	2078	<runtime::generated_json::value::JsonValue>::to_canonical_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/value.rs	90	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	12	2.17	45	2078	<sonic_rs::reader::Read as sonic_rs::reader::Reader>::peek	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/reader.rs	205	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	13	2.12	44	2078	<serde_json::de::Deserializer<serde_json::read::SliceRead>>::ignore_value	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1102	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	14	1.73	36	2078	<serde_json::read::SliceRead as serde_json::read::Read>::next	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	548	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	15	1.68	35	2078	<sonic_rs::reader::Read as sonic_rs::reader::Reader>::eat	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/reader.rs	246	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	16	1.64	34	2078	runtime::generated_json::generated::dispatch_value	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/generated.rs	45	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	17	1.59	33	2078	__open			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	18	1.59	33	2078	serde_json::de::from_trait::<serde_json::read::SliceRead, alloc::vec::Vec<f64>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	2503	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	19	1.44	30	2078	bbnf_bench::generated_real_typed::string_enum_mix	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs		json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_escapes	20	1.40	29	2078	<sonic_rs::parser::Parser<sonic_rs::reader::Read>>::skip_space	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/parser.rs	1214	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_escapes.json.gz
p1c_json_probes	unicode_mixed	1	8.36	175	2093	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	2	7.74	162	2093	sha2::sha256::soft::sha256_digest_round_x2	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sha2-0.10.9/src/sha256/soft.rs		json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	3	5.02	105	2093	<alloc::vec::Vec<u32>>::as_slice	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	1840	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	4	4.87	102	2093	<bbnf_bench::track2::json::Parser>::parse_value_at	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/track2/json.rs	55	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	5	4.73	99	2093	<core::ptr::non_null::NonNull<u8> as core::cmp::PartialEq>::eq	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/ptr/non_null.rs	1717	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	6	4.73	99	2093	<&mut serde_json::de::Deserializer<serde_json::read::SliceRead> as serde_core::de::Deserializer>::deserialize_str::<<bbnf_bench::real_typed_struct::DecodedJsonString as serde_core::de::Deserialize>::deserialize::DecodedJsonStringVisitor>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs		json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	7	4.30	90	2093	runtime::generated_json::view::string_body_range	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/view.rs	384	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	8	4.16	87	2093	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	9	3.06	64	2093	<usize>::checked_sub	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs	977	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	10	2.82	59	2093	poll			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	11	2.63	55	2093	<serde_json::read::SliceRead>::skip_to_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	434	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	12	2.20	46	2093	<runtime::generated_json::value::JsonValue>::to_canonical_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/value.rs	91	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	13	2.20	46	2093	<serde_json::de::Deserializer<serde_json::read::SliceRead>>::ignore_value	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs		json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	14	1.86	39	2093	<serde_json::read::SliceRead as serde_json::read::Read>::next	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	548	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	15	1.67	35	2093	<&mut sonic_rs::serde::de::Deserializer<sonic_rs::reader::Read> as serde_core::de::Deserializer>::deserialize_any::<bbnf_bench::direct_struct::DigestVisitor>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/serde/de.rs	454	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	16	1.67	35	2093	<mimalloc::MiMalloc as core::alloc::global::GlobalAlloc>::alloc	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/mimalloc-0.1.50/src/lib.rs	51	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	17	1.62	34	2093	runtime::generated_json::generated::dispatch_value	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/generated.rs	45	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	18	1.62	34	2093	<sonic_rs::reader::PinnedInput>::as_ptr	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/reader.rs	87	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	19	1.62	34	2093	core::slice::memchr::memchr	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/slice/memchr.rs	31	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	unicode_mixed	20	1.58	33	2093	serde_json::de::from_trait::<serde_json::read::SliceRead, alloc::vec::Vec<f64>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	2503	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_mixed.json.gz
p1c_json_probes	update_center	1	9.21	192	2084	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	2	7.29	152	2084	<u32>::wrapping_add	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs	2511	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	3	5.90	123	2084	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	4	4.94	103	2084	<bbnf_bench::track2::json::Parser>::parse_value_at	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/track2/json.rs	55	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	5	4.65	97	2084	bbnf_bench::real_typed_struct::hash_str	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/real_typed_struct.rs	2465	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	6	4.37	91	2084	<&mut serde_json::de::Deserializer<serde_json::read::SliceRead> as serde_core::de::Deserializer>::deserialize_str::<<bbnf_bench::real_typed_struct::DecodedJsonString as serde_core::de::Deserialize>::deserialize::DecodedJsonStringVisitor>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1539	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	7	4.22	88	2084	<alloc::vec::Vec<u32>>::as_slice	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	1840	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	8	3.45	72	2084	runtime::generated_json::view::string_body_range	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/view.rs	384	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	9	2.74	57	2084	<serde_json::read::SliceRead>::skip_to_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	434	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	10	2.35	49	2084	poll			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	11	2.26	47	2084	<sonic_rs::reader::Read as sonic_rs::reader::Reader>::peek	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/reader.rs	205	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	12	2.16	45	2084	<alloc::vec::Vec<u8>>::clear	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	3004	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	13	2.11	44	2084	<runtime::generated_json::value::JsonValue>::to_canonical_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/value.rs	90	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	14	1.87	39	2084	__open			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	15	1.82	38	2084	<serde_json::read::SliceRead as serde_json::read::Read>::next	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	550	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	16	1.73	36	2084	<mimalloc::MiMalloc as core::alloc::global::GlobalAlloc>::alloc	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/mimalloc-0.1.50/src/lib.rs	51	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	17	1.68	35	2084	serde_json::de::from_trait::<serde_json::read::SliceRead, alloc::vec::Vec<f64>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	2503	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	18	1.58	33	2084	runtime::generated_json::generated::dispatch_value	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/generated.rs	45	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	19	1.54	32	2084	<&mut sonic_rs::serde::de::Deserializer<sonic_rs::reader::Read> as serde_core::de::Deserializer>::deserialize_any::<bbnf_bench::direct_struct::DigestVisitor>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/serde/de.rs	454	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	update_center	20	1.49	31	2084	<bbnf_bench::generated_real_typed::DirectParser>::parse_decoded_string_facts	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	4003	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__update_center.json.gz
p1c_json_probes	y_string_unicode	1	9.21	189	2052	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	2	7.55	155	2052	<u32>::wrapping_add	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs	2511	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	3	5.17	106	2052	<alloc::vec::Vec<u32>>::as_slice	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	1840	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	4	5.02	103	2052	<bbnf_bench::track2::json::Parser>::parse_value_at	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/track2/json.rs	55	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	5	4.78	98	2052	<core::ptr::non_null::NonNull<u8> as core::cmp::PartialEq>::eq	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/ptr/non_null.rs	1717	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	6	4.73	97	2052	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	7	4.39	90	2052	<&mut serde_json::de::Deserializer<serde_json::read::SliceRead> as serde_core::de::Deserializer>::deserialize_str::<<bbnf_bench::real_typed_struct::DecodedJsonString as serde_core::de::Deserialize>::deserialize::DecodedJsonStringVisitor>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1539	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	8	3.95	81	2052	runtime::generated_json::view::string_body_range	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/view.rs	384	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	9	2.68	55	2052	<serde_json::read::SliceRead as serde_json::read::Read>::next	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	548	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	10	2.53	52	2052	<serde_json::read::SliceRead>::skip_to_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	434	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	11	2.34	48	2052	poll			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	12	2.34	48	2052	<alloc::vec::Vec<u8>>::clear	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	3004	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	13	2.14	44	2052	<sonic_rs::reader::PinnedInput>::as_ptr	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/reader.rs	87	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	14	1.80	37	2052	mi_page_map_at	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/libmimalloc-sys-0.1.47/c_src/mimalloc/v3/include/mimalloc/internal.h	649	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	15	1.75	36	2052	<runtime::generated_json::value::JsonValue>::to_canonical_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/value.rs	91	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	16	1.61	33	2052	__open			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
p1c_json_probes	y_string_unicode	17	1.61	33	2052	<&mut sonic_rs::serde::de::Deserializer<sonic_rs::reader::Read> as serde_core::de::Deserializer>::deserialize_any::<bbnf_bench::direct_struct::DigestVisitor>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/serde/de.rs	454	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__y_string_unicode.json.gz
